/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y
0.6129999999999998,0.6129999999999998,0.6129999999999998,0.4551079294278321,0.6129999999999998,0.469740494348609
0.6119999999999998,0.6119999999999998,0.6119999999999998,0.4550287384224861,0.6119999999999998,0.4697828101233024
0.6109999999999998,0.6109999999999998,0.6109999999999998,0.4549480304955283,0.6109999999999998,0.4698259530619554
0.6099999999999998,0.6099999999999998,0.6099999999999998,0.4548657614470409,0.6099999999999998,0.4698699477511146
0.6089999999999998,0.6089999999999998,0.6089999999999998,0.4547818859496983,0.6089999999999998,0.469914819436523
0.6079999999999998,0.6079999999999998,0.6079999999999998,0.4546963575381402,0.6079999999999998,0.4699605940318572
0.6069999999999998,0.6069999999999998,0.6069999999999998,0.4546091286000012,0.6069999999999998,0.4700072981267139
0.6059999999999998,0.6059999999999998,0.6059999999999998,0.4545201503687764,0.6059999999999998,0.4700549589937536
0.6049999999999998,0.6049999999999998,0.6049999999999998,0.4544293729186984,0.6049999999999998,0.4701036045949182
0.6039999999999998,0.6039999999999998,0.6039999999999998,0.4543367451618331,0.6039999999999998,0.4701532635865999
0.6029999999999998,0.6029999999999998,0.6029999999999998,0.454242214847588,0.6029999999999998,0.4702039653236716
0.6019999999999998,0.6019999999999998,0.6019999999999998,0.4541457285648567,0.6019999999999998,0.4702557398622541
0.6009999999999998,0.6009999999999998,0.6009999999999998,0.4540472317470092,0.6009999999999998,0.4703086179611097
0.5999999999999998,0.5999999999999998,0.5999999999999998,0.4539466686799704,0.5999999999999998,0.4703626310815337
0.5989999999999998,0.5989999999999998,0.5989999999999998,0.4538439825136178,0.5989999999999998,0.470417811385616
0.5979999999999998,0.5979999999999998,0.5979999999999998,0.4537391152767408,0.5979999999999998,0.4704741917327455
0.5969999999999998,0.5969999999999998,0.5969999999999998,0.4536320078958173,0.5969999999999998,0.4705318056742108
0.5959999999999998,0.5959999999999998,0.5959999999999998,0.4535226002178564,0.5959999999999998,0.4705906874457694
0.5949999999999998,0.5949999999999998,0.5949999999999998,0.453410831037566,0.5949999999999998,0.4706508719580311
0.5939999999999998,0.5939999999999998,0.5939999999999998,0.4532966381290954,0.5939999999999998,0.4707123947845228
0.5929999999999997,0.5929999999999997,0.5929999999999997,0.4531799582826228,0.5929999999999997,0.4707752921472768
0.5919999999999997,0.5919999999999997,0.5919999999999997,0.4530607273460213,0.5919999999999997,0.4708396008998133
0.5909999999999997,0.5909999999999997,0.5909999999999997,0.4529388802718625,0.5909999999999997,0.4709053585073591
0.5899999999999997,0.5899999999999997,0.5899999999999997,0.4528143511699853,0.5899999999999997,0.4709726030241756
0.5889999999999997,0.5889999999999997,0.5889999999999997,0.4526870733658575,0.5889999999999997,0.4710413730678511
0.5879999999999997,0.5879999999999997,0.5879999999999997,0.4525569794649249,0.5879999999999997,0.4711117077904451
0.5869999999999997,0.5869999999999997,0.5869999999999997,0.4524240014231479,0.5869999999999997,0.4711836468463452
0.5859999999999997,0.5859999999999997,0.5859999999999997,0.4522880706238652,0.5859999999999997,0.4712572303567572
0.5849999999999997,0.5849999999999997,0.5849999999999997,0.4521491179611238,0.5849999999999997,0.4713324988707112
0.5839999999999997,0.5839999999999997,0.5839999999999997,0.4520070739295603,0.5839999999999997,0.4714094933225297
0.5829999999999997,0.5829999999999997,0.5829999999999997,0.4518618687208784,0.5829999999999997,0.4714882549856938
0.5819999999999997,0.5819999999999997,0.5819999999999997,0.4517134323269253,0.5819999999999997,0.4715688254230793
0.5809999999999997,0.5809999999999997,0.5809999999999997,0.4515616946493076,0.5809999999999997,0.4716512464335655
0.5799999999999997,0.5799999999999997,0.5799999999999997,0.451406585615427,0.5799999999999997,0.4717355599950425
0.5789999999999997,0.5789999999999997,0.5789999999999997,0.4512480353007525,0.5789999999999997,0.4718218082038787
0.5779999999999997,0.5779999999999997,0.5779999999999997,0.4510859740570579,0.5779999999999997,0.4719100332109623
0.5769999999999997,0.5769999999999997,0.5769999999999997,0.4509203326462862,0.5769999999999997,0.4720002771544515
0.5759999999999997,0.5759999999999997,0.5759999999999997,0.4507510423796004,0.5759999999999997,0.4720925820894382
0.5749999999999997,0.5749999999999997,0.5749999999999997,0.4505780352610902,0.5749999999999997,0.4721869899147644
0.5739999999999997,0.5739999999999997,0.5739999999999997,0.4504012441355051,0.5739999999999997,0.4722835422972901
0.5729999999999997,0.5729999999999997,0.5729999999999997,0.4502206028392738,0.5729999999999997,0.4723822805939742
0.5719999999999997,0.5719999999999997,0.5719999999999997,0.4500360463539664,0.5719999999999997,0.4724832457721794
0.5709999999999997,0.5709999999999997,0.5709999999999997,0.4498475109612379,0.5709999999999997,0.4725864783286846
0.5699999999999997,0.5699999999999997,0.5699999999999997,0.4496549343981938,0.5699999999999997,0.47269201820794
0.5689999999999997,0.5689999999999997,0.5689999999999997,0.449458256011998,0.5689999999999997,0.4727999047201696
0.5679999999999997,0.5679999999999997,0.5679999999999997,0.449257416912444,0.5679999999999997,0.4729101764599818
0.5669999999999997,0.5669999999999997,0.5669999999999997,0.4490523601211218,0.5669999999999997,0.4730228712262116
0.5659999999999997,0.5659999999999997,0.5659999999999997,0.4488430307157267,0.5659999999999997,0.4731380259437532
0.5649999999999997,0.5649999999999997,0.5649999999999997,0.4486293759679861,0.5649999999999997,0.4732556765882031
0.5639999999999997,0.5639999999999997,0.5639999999999997,0.4484113454736381,0.5639999999999997,0.4733758581141587
0.5629999999999997,0.5629999999999997,0.5629999999999997,0.4481888912728712,0.5629999999999997,0.4734986043880374
0.5619999999999997,0.5619999999999997,0.5619999999999997,0.4479619679596415,0.5619999999999997,0.4736239481262898
0.5609999999999997,0.5609999999999997,0.5609999999999997,0.4477305327783199,0.5609999999999997,0.4737519208398681
0.5599999999999997,0.5599999999999997,0.5599999999999997,0.4474945457061975,0.5599999999999997,0.4738825527857848
0.5589999999999997,0.5589999999999997,0.5589999999999997,0.4472539695204965,0.5589999999999997,0.4740158729265369
0.5579999999999997,0.5579999999999997,0.5579999999999997,0.4470087698486884,0.5579999999999997,0.4741519088980968
0.5569999999999997,0.5569999999999997,0.5569999999999997,0.4467589152011202,0.5569999999999997,0.4742906869870788
0.5559999999999997,0.5559999999999997,0.5559999999999997,0.4465043769852018,0.5559999999999997,0.4744322321175529
0.5549999999999997,0.5549999999999997,0.5549999999999997,0.4462451295006885,0.5549999999999997,0.474576567847837
0.5539999999999997,0.5539999999999997,0.5539999999999997,0.4459811499159189,0.5539999999999997,0.4747237163774204
0.5529999999999997,0.5529999999999997,0.5529999999999997,0.4457124182252183,0.5529999999999997,0.4748736985639952
0.5519999999999997,0.5519999999999997,0.5519999999999997,0.44543891718806,0.5519999999999997,0.4750265339503488
0.5509999999999997,0.5509999999999997,0.5509999999999997,0.4451606322509549,0.5509999999999997,0.4751822408006794
0.5499999999999997,0.5499999999999997,0.5499999999999997,0.4448775514534283,0.5499999999999997,0.4753408361456651
0.5489999999999997,0.5489999999999997,0.5489999999999997,0.4445896653198012,0.5489999999999997,0.4755023358354291
0.5479999999999997,0.5479999999999997,0.5479999999999997,0.4442969667388227,0.5479999999999997,0.4756667545993394
0.5469999999999997,0.5469999999999997,0.5469999999999997,0.4439994508334807,0.5469999999999997,0.4758341061114335
0.5459999999999997,0.5459999999999997,0.5459999999999997,0.4436971148235161,0.5459999999999997,0.4760044030601191
0.5449999999999997,0.5449999999999997,0.5449999999999997,0.4433899578833095,0.5449999999999997,0.4761776572207227
0.5439999999999997,0.5439999999999997,0.5439999999999997,0.4430779809978169,0.5439999999999997,0.4763538795294366
0.5429999999999997,0.5429999999999997,0.5429999999999997,0.4427611868191935,0.5429999999999997,0.4765330801572111
0.5419999999999997,0.5419999999999997,0.5419999999999997,0.4424395795265459,0.5419999999999997,0.4767152685822528
0.5409999999999997,0.5409999999999997,0.5409999999999997,0.4421131646910004,0.5409999999999997,0.4769004536598963
0.5399999999999997,0.5399999999999997,0.5399999999999997,0.4417819491479079,0.5399999999999997,0.4770886436888237
0.5389999999999997,0.5389999999999997,0.5389999999999997,0.4414459408775631,0.5389999999999997,0.4772798464728449
0.5379999999999997,0.5379999999999997,0.5379999999999997,0.4411051488953204,0.5379999999999997,0.4774740693777064
0.5369999999999997,0.5369999999999997,0.5369999999999997,0.4407595831514712,0.5369999999999997,0.477671319382704
0.5359999999999997,0.5359999999999997,0.5359999999999997,0.4404092544406807,0.5359999999999997,0.4778716031271755
0.5349999999999997,0.5349999999999997,0.5349999999999997,0.4400541743202983,0.5349999999999997,0.4780749269522345
0.5339999999999997,0.5339999999999997,0.5339999999999997,0.4396943550363417,0.5339999999999997,0.4782812969384022
0.5329999999999997,0.5329999999999997,0.5329999999999997,0.4393298094555849,0.5329999999999997,0.478490718940007
0.5319999999999997,0.5319999999999997,0.5319999999999997,0.4389605510018147,0.5319999999999997,0.4787031986174506
0.5309999999999997,0.5309999999999997,0.5309999999999997,0.438586593594144,0.5309999999999997,0.4789187414685437
0.5299999999999997,0.5299999999999997,0.5299999999999997,0.4382079515851126,0.5299999999999997,0.4791373528602307
0.5289999999999997,0.5289999999999997,0.5289999999999997,0.4378246396963306,0.5289999999999997,0.479359038062016
0.5279999999999997,0.5279999999999997,0.5279999999999997,0.4374366729495036,0.5279999999999997,0.4795838022823832
0.5269999999999997,0.5269999999999997,0.5269999999999997,0.4370440665908779,0.5269999999999997,0.4798116507093925
0.5259999999999997,0.5259999999999997,0.5259999999999997,0.4366468360074081,0.5259999999999997,0.4800425885565109
0.5249999999999997,0.5249999999999997,0.5249999999999997,0.4362449966333062,0.5249999999999997,0.4802766211145397
0.5239999999999997,0.5239999999999997,0.5239999999999997,0.4358385638459868,0.5239999999999997,0.480513753810301
0.5229999999999997,0.5229999999999997,0.5229999999999997,0.4354275528508519,0.5229999999999997,0.4807539922725166
0.5219999999999997,0.5219999999999997,0.5219999999999997,0.4350119785547559,0.5219999999999997,0.480997342405081
0.5209999999999997,0.5209999999999997,0.5209999999999997,0.4345918554283988,0.5209999999999997,0.4812438104676972
0.5199999999999997,0.5199999999999997,0.5199999999999997,0.4341671973582734,0.5199999999999997,0.4814934031636246
0.5189999999999997,0.5189999999999997,0.5189999999999997,0.4337380174891268,0.5189999999999997,0.4817461277340891
0.5179999999999997,0.5179999999999997,0.5179999999999997,0.4333043280581996,0.5179999999999997,0.4820019920587155
0.5169999999999997,0.5169999999999997,0.5169999999999997,0.4328661402227447,0.5169999999999997,0.4822610047612058
0.5159999999999997,0.5159999999999997,0.5159999999999997,0.4324234638825277,0.5159999999999997,0.4825231753193374
0.5149999999999997,0.5149999999999997,0.5149999999999997,0.4319763074991541,0.5149999999999997,0.4827885141782761
0.5139999999999997,0.5139999999999997,0.5139999999999997,0.4315246779141579,0.5139999999999997,0.4830570328661211
0.5129999999999997,0.5129999999999997,0.5129999999999997,0.4310685801678517,0.5129999999999997,0.4833287441105357
0.5119999999999997,0.5119999999999997,0.5119999999999997,0.4306080173209397,0.5119999999999997,0.4836036619553125
0.5109999999999997,0.5109999999999997,0.5109999999999997,0.430142990280886,0.5109999999999997,0.4838818018756991
0.5099999999999997,0.5099999999999997,0.5099999999999997,0.4296734976349921,0.5099999999999997,0.4841631808913139
0.5089999999999997,0.5089999999999997,0.5089999999999997,0.4291995354920796,0.5089999999999997,0.4844478176754994
0.5079999999999997,0.5079999999999997,0.5079999999999997,0.4287210973346086,0.5079999999999997,0.4847357326599706
0.5069999999999997,0.5069999999999997,0.5069999999999997,0.428238173882994,0.5069999999999997,0.4850269481336572
0.5059999999999997,0.5059999999999997,0.5059999999999997,0.4277507529738204,0.5059999999999997,0.4853214883346262
0.5049999999999997,0.5049999999999997,0.5049999999999997,0.4272588194535972,0.5049999999999997,0.4856193795340107
0.5039999999999997,0.5039999999999997,0.5039999999999997,0.4267623550896529,0.5039999999999997,0.4859206501108677
0.5029999999999997,0.5029999999999997,0.5029999999999997,0.426261338499749,0.5029999999999997,0.4862253306168732
0.5019999999999997,0.5019999999999997,0.5019999999999997,0.4257557451019823,0.5019999999999997,0.4865334538297581
0.5009999999999997,0.5009999999999997,0.5009999999999997,0.4252455470865781,0.5009999999999997,0.4868450547943394
0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4247307134112049,0.4999999999999997,0.4871601708499665
0.4989999999999997,0.4989999999999997,0.4989999999999997,0.4242112098215505,0.4989999999999997,0.4874788416431037
0.4979999999999997,0.4979999999999997,0.4979999999999997,0.4236869988989719,0.4979999999999997,0.4878011091237097
0.4969999999999997,0.4969999999999997,0.4969999999999997,0.423158040137194,0.4969999999999997,0.4881270175239369
0.4959999999999997,0.4959999999999997,0.4959999999999997,0.4226242900501959,0.4959999999999997,0.4884566133175518
0.4949999999999997,0.4949999999999997,0.4949999999999997,0.4220857023136243,0.4949999999999997,0.4887899451583078
0.4939999999999997,0.4939999999999997,0.4939999999999997,0.4215422279423117,0.4939999999999997,0.4891270637953298
0.4929999999999997,0.4929999999999997,0.4929999999999997,0.4209938155067477,0.4929999999999997,0.4894680219633474
0.4919999999999997,0.4919999999999997,0.4919999999999997,0.4204404113916369,0.4919999999999997,0.4898128742454043
0.4909999999999997,0.4909999999999997,0.4909999999999997,0.4198819601000262,0.4909999999999997,0.4901616769053821
0.4899999999999997,0.4899999999999997,0.4899999999999997,0.4193184046068207,0.4899999999999997,0.4905144876874312
0.4889999999999997,0.4889999999999997,0.4889999999999997,0.4187496867652057,0.4889999999999997,0.4908713655795058
0.4879999999999997,0.4879999999999997,0.4879999999999997,0.4181757477550766,0.4879999999999997,0.4912323705472283
0.4869999999999997,0.4869999999999997,0.4869999999999997,0.4175965285367336,0.4869999999999997,0.4915975632607285
0.4859999999999997,0.4859999999999997,0.4859999999999997,0.4170119702888517,0.4859999999999997,0.4919670048275568
0.4849999999999997,0.4849999999999997,0.4849999999999997,0.4164220148294149,0.4849999999999997,0.4923407565325413
0.4839999999999997,0.4839999999999997,0.4839999999999997,0.4158266050201544,0.4839999999999997,0.4927188795843062
0.4829999999999997,0.4829999999999997,0.4829999999999997,0.4152256851549014,0.4829999999999997,0.4931014348682356
0.4819999999999997,0.4819999999999997,0.4819999999999997,0.4146192013320927,0.4819999999999997,0.4934884827057908
0.4809999999999997,0.4809999999999997,0.4809999999999997,0.4140071018115514,0.4809999999999997,0.493880082620149
0.4799999999999996,0.4799999999999996,0.4799999999999996,0.4133893373554729,0.4799999999999996,0.4942762931082653
0.4789999999999996,0.4789999999999996,0.4789999999999996,0.4127658615534247,0.4789999999999996,0.4946771714195442
0.4779999999999996,0.4779999999999996,0.4779999999999996,0.4121366311309828,0.4779999999999996,0.4950827733414264
0.4769999999999996,0.4769999999999996,0.4769999999999996,0.4115016062415145,0.4769999999999996,0.4954931529922872
0.4759999999999996,0.4759999999999996,0.4759999999999996,0.4108607507404802,0.4759999999999996,0.4959083626221407
0.4749999999999996,0.4749999999999996,0.4749999999999996,0.410214032441529,0.4749999999999996,0.4963284524217227
0.4739999999999996,0.4739999999999996,0.4739999999999996,0.4095614233535992,0.4739999999999996,0.4967534703405853
0.4729999999999996,0.4729999999999996,0.4729999999999996,0.4089028998982039,0.4729999999999996,0.4971834619148696
0.4719999999999996,0.4719999999999996,0.4719999999999996,0.4082384431061079,0.4719999999999996,0.497618470105434
0.4709999999999996,0.4709999999999996,0.4709999999999996,0.4075680387926478,0.4709999999999996,0.4980585351470018
0.4699999999999996,0.4699999999999996,0.4699999999999996,0.4068916777111136,0.4699999999999996,0.4985036944089009
0.4689999999999996,0.4689999999999996,0.4689999999999996,0.406209355683782,0.4689999999999996,0.4989539822678737
0.4679999999999996,0.4679999999999996,0.4679999999999996,0.4055210737104427,0.4679999999999996,0.4994094299932986
0.4669999999999996,0.4669999999999996,0.4669999999999996,0.404826838054626,0.4669999999999996,0.4998700656449072
0.4659999999999996,0.4659999999999996,0.4659999999999996,0.4041266603080886,0.4659999999999996,0.5003359139828927
0.4649999999999996,0.4649999999999996,0.4649999999999996,0.4034205574345868,0.4649999999999996,0.5008069963899654
0.4639999999999996,0.4639999999999996,0.4639999999999996,0.4027085517944576,0.4639999999999996,0.5012833308045926
0.4629999999999996,0.4629999999999996,0.4629999999999996,0.4019906711520188,0.4629999999999996,0.5017649316643166
0.4619999999999996,0.4619999999999996,0.4619999999999996,0.4012669486683349,0.4619999999999996,0.5022518098576607
0.4609999999999996,0.4609999999999996,0.4609999999999996,0.40053742288234,0.4609999999999996,0.5027439726828131
0.4599999999999996,0.4599999999999996,0.4599999999999996,0.399802137683729,0.4599999999999996,0.5032414238109418
0.4589999999999996,0.4589999999999996,0.4589999999999996,0.3990611422812871,0.4589999999999996,0.5037441632517891
0.4579999999999996,0.4579999999999996,0.4579999999999996,0.3983144911704499,0.4579999999999996,0.5042521873190472
0.4569999999999996,0.4569999999999996,0.4569999999999996,0.3975622441037834,0.4569999999999996,0.5047654885930357
0.4559999999999996,0.4559999999999996,0.4559999999999996,0.3968044660677231,0.4559999999999996,0.5052840558783894
0.4549999999999996,0.4549999999999996,0.4549999999999996,0.3960412272682703,0.4549999999999996,0.5058078741548386
0.4539999999999996,0.4539999999999996,0.4539999999999996,0.3952726031274035,0.4539999999999996,0.5063369245197911
0.4529999999999996,0.4529999999999996,0.4529999999999996,0.3944986742907266,0.4529999999999996,0.5068711841222255
0.4519999999999996,0.4519999999999996,0.4519999999999996,0.3937195266453399,0.4519999999999996,0.5074106260884786
0.4509999999999996,0.4509999999999996,0.4509999999999996,0.3929352513452061,0.4509999999999996,0.5079552194416964
0.4499999999999996,0.4499999999999996,0.4499999999999996,0.3921459448393692,0.4499999999999996,0.5085049290181174
0.4489999999999996,0.4489999999999996,0.4489999999999996,0.3913517088964992,0.4489999999999996,0.5090597153847342
0.4479999999999996,0.4479999999999996,0.4479999999999996,0.3905526506174012,0.4479999999999996,0.5096195347642855
0.4469999999999996,0.4469999999999996,0.4469999999999996,0.3897488824255755,0.4469999999999996,0.5101843389747619
0.4459999999999996,0.4459999999999996,0.4459999999999996,0.3889405220247146,0.4459999999999996,0.5107540753916413
0.4449999999999996,0.4449999999999996,0.4449999999999996,0.3881276923113987,0.4449999999999996,0.5113286869416906
0.4439999999999996,0.4439999999999996,0.4439999999999996,0.3873105212312143,0.4439999999999996,0.5119081121374354
0.4429999999999996,0.4429999999999996,0.4429999999999996,0.386489141567234,0.4429999999999996,0.5124922851610884
0.4419999999999996,0.4419999999999996,0.4419999999999996,0.3856636906512177,0.4419999999999996,0.5130811360059382
0.4409999999999996,0.4409999999999996,0.4409999999999996,0.3848343099900269,0.4409999999999996,0.5136745906818475
0.4399999999999996,0.4399999999999996,0.4399999999999996,0.3840011448024961,0.4399999999999996,0.5142725714896972
0.4389999999999996,0.4389999999999996,0.4389999999999996,0.3831643434651887,0.4389999999999996,0.5148749973674152
0.4379999999999996,0.4379999999999996,0.4379999999999996,0.3823240568689903,0.4379999999999996,0.5154817843077258
0.4369999999999996,0.4369999999999996,0.4369999999999996,0.38148043769205,0.4369999999999996,0.516092845845167
0.4359999999999996,0.4359999999999996,0.4359999999999996,0.3806336395980163,0.4359999999999996,0.5167080936073312
0.4349999999999996,0.4349999999999996,0.4349999999999996,0.3797838163716303,0.4349999999999996,0.5173274379228601
0.4339999999999996,0.4339999999999996,0.4339999999999996,0.3789311210063026,0.4339999999999996,0.5179507884766438
0.4329999999999996,0.4329999999999996,0.4329999999999996,0.3780757047602395,0.4329999999999996,0.5185780550009795
0.4319999999999996,0.4319999999999996,0.4319999999999996,0.3772177161988872,0.4319999999999996,0.5192091479902526
0.4309999999999996,0.4309999999999996,0.4309999999999996,0.37635730024187,0.4309999999999996,0.5198439794260821
0.4299999999999996,0.4299999999999996,0.4299999999999996,0.375494597232312,0.4299999999999996,0.5204824634997229
0.4289999999999996,0.4289999999999996,0.4289999999999996,0.3746297420453978,0.4289999999999996,0.5211245173189596
0.4279999999999996,0.4279999999999996,0.4279999999999996,0.3737628632514721,0.4279999999999996,0.521770061587545
0.4269999999999996,0.4269999999999996,0.4269999999999996,0.3728940823469177,0.4269999999999996,0.5224190212464858
0.4259999999999996,0.4259999999999996,0.4259999999999996,0.3720235130636977,0.4259999999999996,0.5230713260679798
0.4249999999999996,0.4249999999999996,0.4249999999999996,0.3711512607658935,0.4249999999999996,0.5237269111945065
0.4239999999999996,0.4239999999999996,0.4239999999999996,0.370277421938964,0.4239999999999996,0.5243857176173703
0.4229999999999996,0.4229999999999996,0.4229999999999996,0.3694020837749088,0.4229999999999996,0.5250476925908015
0.4219999999999996,0.4219999999999996,0.4219999999999996,0.3685253238541145,0.4219999999999996,0.5257127899794704
0.4209999999999996,0.4209999999999996,0.4209999999999996,0.3676472099225095,0.4209999999999996,0.5263809705388844
0.4199999999999996,0.4199999999999996,0.4199999999999996,0.3667677997607517,0.4199999999999996,0.5270522021296113
0.4189999999999996,0.4189999999999996,0.4189999999999996,0.3658871411405906,0.4189999999999996,0.5277264598675316
0.4179999999999996,0.4179999999999996,0.4179999999999996,0.3650052718622952,0.4179999999999996,0.5284037262133828
0.4169999999999996,0.4169999999999996,0.4169999999999996,0.3641222198660726,0.4169999999999996,0.5290839910057041
0.4159999999999996,0.4159999999999996,0.4159999999999996,0.3632380034097639,0.4159999999999996,0.5297672514419191
0.4149999999999996,0.4149999999999996,0.4149999999999996,0.3623526313047235,0.4149999999999996,0.5304535120127399
0.4139999999999996,0.4139999999999996,0.4139999999999996,0.3614661032016471,0.4139999999999996,0.5311427843953281
0.4129999999999996,0.4129999999999996,0.4129999999999996,0.3605784099181915,0.4129999999999996,0.5318350873107549
0.4119999999999996,0.4119999999999996,0.4119999999999996,0.3596895338004695,0.4119999999999996,0.5325304463512599
0.4109999999999996,0.4109999999999996,0.4109999999999996,0.3587994491108691,0.4109999999999996,0.5332288937826863
0.4099999999999996,0.4099999999999996,0.4099999999999996,0.3579081224351504,0.4099999999999996,0.5339304683272049
0.4089999999999996,0.4089999999999996,0.4089999999999996,0.3570155131023041,0.4089999999999996,0.5346352149311576
0.4079999999999996,0.4079999999999996,0.4079999999999996,0.356121573611266,0.4079999999999996,0.5353431845225093
0.4069999999999996,0.4069999999999996,0.4069999999999996,0.3552262500592084,0.4069999999999996,0.5360544337619887
0.4059999999999996,0.4059999999999996,0.4059999999999996,0.3543294825667492,0.4059999999999996,0.5367690247916276
0.4049999999999996,0.4049999999999996,0.4049999999999996,0.3534312056960379,0.4049999999999996,0.5374870249839955
0.4039999999999996,0.4039999999999996,0.4039999999999996,0.3525313488582781,0.4039999999999996,0.5382085066950206
0.4029999999999996,0.4029999999999996,0.4029999999999996,0.3516298367077922,0.4029999999999996,0.5389335470229323
0.4019999999999996,0.4019999999999996,0.4019999999999996,0.3507265895202637,0.4019999999999996,0.5396622275754711
0.4009999999999996,0.4009999999999996,0.4009999999999996,0.3498215235532768,0.4009999999999996,0.5403946342471774
0.3999999999999996,0.3999999999999996,0.3999999999999996,0.3489145513876831,0.3999999999999996,0.5411308570082894
0.3989999999999996,0.3989999999999996,0.3989999999999996,0.3480055822487363,0.3989999999999996,0.5418709897064475
0.3979999999999996,0.3979999999999996,0.3979999999999996,0.3470945223062594,0.3979999999999996,0.54261512988219
0.3969999999999996,0.3969999999999996,0.3969999999999996,0.3461812749534038,0.3969999999999996,0.5433633785989885
0.3959999999999996,0.3959999999999996,0.3959999999999996,0.345265741063826,0.3959999999999996,0.5441158402883712
0.3949999999999996,0.3949999999999996,0.3949999999999996,0.3443478192273053,0.3949999999999996,0.5448726226105175
0.3939999999999996,0.3939999999999996,0.3939999999999996,0.3434274059640181,0.3939999999999996,0.5456338363305678
0.3929999999999996,0.3929999999999996,0.3929999999999996,0.3425043959178125,0.3929999999999996,0.5463995952107822
0.3919999999999996,0.3919999999999996,0.3919999999999996,0.3415786820289585,0.3919999999999996,0.5471700159185635
0.3909999999999996,0.3909999999999996,0.3909999999999996,0.3406501556869205,0.3909999999999996,0.5479452179503157
0.3899999999999996,0.3899999999999996,0.3899999999999996,0.3397187068637703,0.3899999999999996,0.5487253235710353
0.3889999999999996,0.3889999999999996,0.3889999999999996,0.3387842242289006,0.3889999999999996,0.5495104577694888
0.3879999999999996,0.3879999999999996,0.3879999999999996,0.3378465952457156,0.3879999999999996,0.5503007482288398
0.3869999999999996,0.3869999999999996,0.3869999999999996,0.3369057062509961,0.3869999999999996,0.5510963253125223
0.3859999999999996,0.3859999999999996,0.3859999999999996,0.3359614425176114,0.3859999999999996,0.5518973220652318
0.3849999999999996,0.3849999999999996,0.3849999999999996,0.3350136883012557,0.3849999999999996,0.5527038742288469
0.3839999999999996,0.3839999999999996,0.3839999999999996,0.334062326871835,0.3839999999999996,0.5535161202731773
0.3829999999999996,0.3829999999999996,0.3829999999999996,0.3331072405301131,0.3829999999999996,0.554334201441432
0.3819999999999996,0.3819999999999996,0.3819999999999996,0.3321483106101767,0.3819999999999996,0.5551582618103438
0.3809999999999996,0.3809999999999996,0.3809999999999996,0.3311854174682157,0.3809999999999996,0.555988448364971
0.3799999999999996,0.3799999999999996,0.3799999999999996,0.3302184404580911,0.3799999999999996,0.5568249110881843
0.3789999999999996,0.3789999999999996,0.3789999999999996,0.3292472578940683,0.3789999999999996,0.557667803064989
0.3779999999999996,0.3779999999999996,0.3779999999999996,0.3282717470010569,0.3779999999999996,0.5585172806018365
0.3769999999999996,0.3769999999999996,0.3769999999999996,0.3272917838526214,0.3769999999999996,0.5593735033611883
0.3759999999999996,0.3759999999999996,0.3759999999999996,0.3263072432969583,0.3759999999999996,0.5602366345116657
0.3749999999999996,0.3749999999999996,0.3749999999999996,0.3253179988709575,0.3749999999999996,0.561106840894216
0.3739999999999996,0.3739999999999996,0.3739999999999996,0.3243239227024053,0.3739999999999996,0.5619842932048017
0.3729999999999996,0.3729999999999996,0.3729999999999996,0.3233248854002831,0.3729999999999996,0.562869166194258
0.3719999999999996,0.3719999999999996,0.3719999999999996,0.322320755933061,0.3719999999999996,0.5637616388860259
0.3709999999999996,0.3709999999999996,0.3709999999999996,0.321311401494766,0.3709999999999996,0.5646618948126541
0.3699999999999996,0.3699999999999996,0.3699999999999996,0.3202966873585486,0.3699999999999996,0.5655701222720212
0.3689999999999996,0.3689999999999996,0.3689999999999996,0.3192764767173393,0.3689999999999996,0.5664865146044473
0.3679999999999995,0.3679999999999995,0.3679999999999995,0.3182506305111127,0.3679999999999995,0.5674112704919638
0.3669999999999995,0.3669999999999995,0.3669999999999995,0.3172190072401414,0.3669999999999995,0.5683445942812231
0.3659999999999995,0.3659999999999995,0.3659999999999995,0.3161814627635345,0.3659999999999995,0.5692866963316816
0.3649999999999995,0.3649999999999995,0.3649999999999995,0.3151378500821773,0.3649999999999995,0.5702377933909598
0.3639999999999995,0.3639999999999995,0.3639999999999995,0.3140880191051166,0.3639999999999995,0.5711981089994329
0.3629999999999995,0.3629999999999995,0.3629999999999995,0.3130318163982178,0.3629999999999995,0.5721678739264495
0.3619999999999995,0.3619999999999995,0.3619999999999995,0.3119690849137947,0.3619999999999995,0.5731473266408015
0.3609999999999995,0.3609999999999995,0.3609999999999995,0.3108996636997112,0.3609999999999995,0.5741367138184265
0.3599999999999995,0.3599999999999995,0.3599999999999995,0.3098233875862491,0.3599999999999995,0.5751362908906753
0.3589999999999995,0.3589999999999995,0.3589999999999995,0.3087400868488112,0.3589999999999995,0.576146322636877
0.3579999999999995,0.3579999999999995,0.3579999999999995,0.3076495868442642,0.3579999999999995,0.5771670838254189
0.3569999999999995,0.3569999999999995,0.3569999999999995,0.3065517076184414,0.3569999999999995,0.5781988599080483
0.3559999999999995,0.3559999999999995,0.3559999999999995,0.3054462634819962,0.3559999999999995,0.5792419477727306
0.3549999999999995,0.3549999999999995,0.3549999999999995,0.3043330625514239,0.3549999999999995,0.5802966565610387
