/bl X,/bl Y,/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y,/w X,/w Y
5.018510414453268e-08,1.2,5.018510414453268e-08,1.2,5.018510414453268e-08,-2.581716046350536e-05,5.018510414453268e-08,1.190116737749131,5.018510414453268e-08,0.1787502656078999
5.020000000000001e-08,1.2,5.020000000000001e-08,1.2,5.020000000000001e-08,-0.004840315871633521,5.020000000000001e-08,1.192252902214717,5.020000000000001e-08,0
5.020255858886825e-08,1.2,5.020255858886825e-08,1.2,5.020255858886825e-08,-0.001792284130835874,5.020255858886825e-08,1.19577809114002,5.020255858886825e-08,0
5.020767576660474e-08,1.2,5.020767576660474e-08,1.2,5.020767576660474e-08,0.000845574379396115,5.020767576660474e-08,1.199353519291812,5.020767576660474e-08,0
5.021225213390845e-08,1.2,5.021225213390845e-08,1.2,5.021225213390845e-08,0.0003210102054460439,5.021225213390845e-08,1.199439071132439,5.021225213390845e-08,0
5.022130738637722e-08,1.2,5.022130738637722e-08,1.2,5.022130738637722e-08,0.0001608953510879499,5.022130738637722e-08,1.199728034351414,5.022130738637722e-08,0
5.023018971666228e-08,1.2,5.023018971666228e-08,1.2,5.023018971666228e-08,0.0001233382204860491,5.023018971666228e-08,1.199780483933107,5.023018971666228e-08,0
5.02479543772324e-08,1.2,5.02479543772324e-08,1.2,5.02479543772324e-08,0.0001113710627063167,5.02479543772324e-08,1.199796491323698,5.02479543772324e-08,0
5.028348369837263e-08,1.2,5.028348369837263e-08,1.2,5.028348369837263e-08,0.0001152452342261286,5.028348369837263e-08,1.199795198561931,5.028348369837263e-08,0
5.03545423406531e-08,1.2,5.03545423406531e-08,1.2,5.03545423406531e-08,0.000111853339675964,5.03545423406531e-08,1.199794872124022,5.03545423406531e-08,0
5.049665962521403e-08,1.2,5.049665962521403e-08,1.2,5.049665962521403e-08,0.0001151597841402867,5.049665962521403e-08,1.199795698155752,5.049665962521403e-08,0
5.07808941943359e-08,1.2,5.07808941943359e-08,1.2,5.07808941943359e-08,0.0001118750636529027,5.07808941943359e-08,1.199794669485694,5.07808941943359e-08,0
