nfin_pu,nfin_pd,nfin_acc,vdd,temp,hsnm_mv,rsnm_mv,wsnm_mv,read_type_x,read0_q_node_disturb_mv,read0_qb_node_disturb_mv,read0_high_node_drop_mv,read0_wl_to_q_node_disturb_peak_ps,read0_wl_to_qb_node_disturb_peak_ps,read0_average_read_current_ua,read0_peak_read_current_ua,read0_read_power_uw,read0_read_energy_fj,read0_read_success,read_type_y,read1_q_node_disturb_mv,read1_qb_node_disturb_mv,read1_high_node_drop_mv,read1_wl_to_q_node_disturb_peak_ps,read1_wl_to_qb_node_disturb_peak_ps,read1_average_read_current_ua,read1_peak_read_current_ua,read1_read_power_uw,read1_read_energy_fj,read1_read_success,write0_cell_write_delay_ps,write0_q_node_voltage_excursion_mv,write0_qb_node_voltage_excursion_mv,write0_average_write_current_ua,write0_peak_write_current_ua,write0_write_power_uw,write0_write_energy_fj,write0_write_success,write_type_x,write1_cell_write_delay_ps,write1_q_node_voltage_excursion_mv,write1_qb_node_voltage_excursion_mv,write1_average_write_current_ua,write1_peak_write_current_ua,write1_write_power_uw,write1_write_energy_fj,write1_write_success,write_type_y,worst_write_delay_ps,worst_write_power_uw,worst_write_energy_fj,hold_type_x,hold0_hold_high_node_drop_mv,hold0_hold_low_node_disturb_mv,hold0_hold_leakage_current_na,hold0_hold_power_uw,hold0_hold_energy_fj,hold0_hold_success,hold_type_y,hold1_hold_high_node_drop_mv,hold1_hold_low_node_disturb_mv,hold1_hold_leakage_current_na,hold1_hold_power_uw,hold1_hold_energy_fj,hold1_hold_success
5,3,3,0.8,27,265.51,153.1,183.26,read_0,131.629,1.17367,1.17367,362.394,114.366,0.041415,4.03433,0.033132,0.33132,1.0,read_1,1.17369,131.629,1.17369,114.366,362.394,0.041415,4.03433,0.033132,0.33132,1.0,157.669,799.926,799.919,0.263385,47.7169,0.210708,2.10708,1.0,write_0,77.2856,799.939,799.992,0.244818,47.2973,0.195855,1.95855,1.0,write_1,157.669,0.210708,2.10708,hold_0,2.63826,0.162778,37.0972,0.0296778,0.296778,1.0,hold_1,2.64246,0.141209,37.5303,0.0300242,0.300242,1.0
5,3,3,0.9,27,294.62,173.12,203.21,read_0,150.572,1.64413,1.64413,148.733,77.937,0.0472872,4.55805,0.0425585,0.425585,1.0,read_1,1.64417,150.572,1.64417,77.937,148.733,0.0472872,4.55805,0.0425585,0.425585,1.0,155.708,899.921,899.902,0.32876,63.5741,0.295884,2.95884,1.0,write_0,72.9789,899.93,899.989,0.299464,64.3311,0.269518,2.69518,1.0,write_1,155.708,0.295884,2.95884,hold_0,2.602,0.22136,48.3946,0.0435551,0.435551,1.0,hold_1,2.59519,0.208905,47.0185,0.0423167,0.423167,1.0
5,3,3,1.0,27,323.86,193.26,228.22,read_0,169.514,2.26606,2.26606,155.902,78.6956,0.0533585,5.08028,0.0533585,0.533585,1.0,read_1,2.26611,169.514,2.26611,78.6956,155.902,0.0533585,5.08028,0.0533585,0.533585,1.0,154.178,999.916,999.882,0.400972,83.8907,0.400972,4.00972,1.0,write_0,69.769,999.92,999.989,0.358407,84.1539,0.358407,3.58407,1.0,write_1,154.178,0.400972,4.00972,hold_0,2.60848,0.254849,61.0256,0.0610256,0.610256,1.0,hold_1,2.61877,0.180865,58.9732,0.0589732,0.589732,1.0
5,3,3,1.1,27,352.75,213.39,253.19,read_0,188.491,3.03163,3.03163,90.7504,78.6773,0.0596175,5.60212,0.0655793,0.655793,1.0,read_1,3.03169,188.491,3.03169,78.6773,90.7504,0.0596175,5.60212,0.0655793,0.655793,1.0,153.04,1099.9,1099.86,0.479583,104.896,0.527541,5.27541,1.0,write_0,67.2646,1099.9,1099.99,0.421588,102.601,0.463747,4.63747,1.0,write_1,153.04,0.527541,5.27541,hold_0,2.66748,0.287181,73.097,0.0804067,0.804067,1.0,hold_1,2.6841,0.23521,72.8177,0.0800994,0.800994,1.0
5,3,3,1.2,27,381.75,233.39,283.21,read_0,207.53,3.93473,3.93473,125.442,95.8906,0.066046,6.12523,0.0792552,0.792552,1.0,read_1,3.9348,207.53,3.9348,95.8906,125.442,0.066046,6.12523,0.0792552,0.792552,1.0,151.87,1199.88,1199.83,0.563146,125.871,0.675775,6.75775,1.0,write_0,65.4379,1199.88,1199.98,0.488631,126.049,0.586358,5.86358,1.0,write_1,151.87,0.675775,6.75775,hold_0,2.77962,0.326798,90.0818,0.108098,1.08098,1.0,hold_1,2.76751,0.316008,89.1934,0.107032,1.07032,1.0
5,3,3,1.3,27,410.35,253.2,313.19,read_0,226.719,5.13854,5.13854,88.0333,76.6365,0.0728635,6.6501,0.0947226,0.947226,1.0,read_1,5.13863,226.719,5.13863,76.6365,88.0333,0.0728635,6.6501,0.0947226,0.947226,1.0,151.022,1299.86,1299.8,0.654357,149.163,0.850665,8.50665,1.0,write_0,63.7816,1299.86,1299.98,0.55947,150.654,0.727311,7.27311,1.0,write_1,151.022,0.850665,8.50665,hold_0,2.92982,0.309924,106.762,0.138791,1.38791,1.0,hold_1,2.90749,0.354982,108.625,0.141213,1.41213,1.0
5,3,4,0.6,27,199.48,97.47,188.1,read_0,113.304,1.02438,1.02438,224.822,2605.02,0.0356255,3.60976,0.0213753,0.213753,1.0,read_1,1.02439,113.304,1.02439,2605.02,224.822,0.0356255,3.60976,0.0213753,0.213753,1.0,151.453,599.935,599.934,0.131637,23.5461,0.078982,0.78982,1.0,write_0,78.9108,599.947,599.996,0.131962,23.5766,0.079177,0.79177,1.0,write_1,151.453,0.079177,0.79177,hold_0,3.68942,0.00891166,23.9397,0.0143638,0.143638,1.0,hold_1,3.68257,0.00944603,24.5176,0.0147105,0.147105,1.0
5,3,4,0.7,27,235.54,113.46,223.19,read_0,136.664,1.487,1.487,147.858,147.858,0.042934,4.24789,0.0300538,0.300538,1.0,read_1,1.48702,136.664,1.48702,147.858,147.858,0.042934,4.24789,0.0300538,0.300538,1.0,148.174,699.93,699.932,0.173099,37.1373,0.121169,1.21169,1.0,write_0,70.4245,699.94,699.993,0.170145,37.048,0.119102,1.19102,1.0,write_1,148.174,0.121169,1.21169,hold_0,3.36341,0.0187795,31.0742,0.0217519,0.217519,1.0,hold_1,3.37245,0.0106768,31.0035,0.0217024,0.217024,1.0
5,3,4,0.8,27,265.51,129.08,258.17,read_0,160.333,2.16419,2.16419,115.93,115.93,0.0498175,4.88472,0.039854,0.39854,1.0,read_1,2.16422,160.333,2.16422,115.93,115.93,0.0498175,4.88472,0.039854,0.39854,1.0,145.717,799.927,799.921,0.220495,53.4799,0.176396,1.76396,1.0,write_0,65.3106,799.936,799.992,0.209096,53.5203,0.167277,1.67277,1.0,write_1,145.717,0.176396,1.76396,hold_0,3.21172,0.0156003,40.4218,0.0323374,0.323374,1.0,hold_1,3.19871,0.139669,39.4299,0.0315439,0.315439,1.0
5,3,4,0.9,27,294.62,144.54,298.21,read_0,184.229,3.08882,3.08882,356.08,79.837,0.0568476,5.51768,0.0511629,0.511629,1.0,read_1,3.08885,184.229,3.08885,79.837,356.08,0.0568476,5.51768,0.0511629,0.511629,1.0,143.514,899.92,899.903,0.274429,72.0651,0.246986,2.46986,1.0,write_0,61.9156,899.927,899.989,0.255364,72.6329,0.229827,2.29827,1.0,write_1,143.514,0.246986,2.46986,hold_0,3.15302,0.117628,50.1526,0.0451373,0.451373,1.0,hold_1,3.14212,0.231043,50.2167,0.0451951,0.451951,1.0
5,3,4,1.0,27,323.86,159.76,338.18,read_0,208.321,4.27877,4.27877,145.322,78.1374,0.0640764,6.14814,0.0640764,0.640764,1.0,read_1,4.27881,208.321,4.27881,78.1374,145.322,0.0640764,6.14814,0.0640764,0.640764,1.0,141.67,999.915,999.885,0.334823,90.56,0.334823,3.34823,1.0,write_0,59.4314,999.917,999.991,0.306032,92.2481,0.306032,3.06032,1.0,write_1,141.67,0.334823,3.34823,hold_0,3.1426,0.289174,62.135,0.062135,0.62135,1.0,hold_1,3.15514,0.287367,61.4006,0.0614006,0.614006,1.0
5,3,4,1.1,27,352.75,174.74,383.19,read_0,232.609,5.74978,5.74978,146.794,77.8021,0.0715479,6.77773,0.0787027,0.787027,1.0,read_1,5.74984,232.609,5.74984,77.8021,146.794,0.0715479,6.77773,0.0787027,0.787027,1.0,140.037,1099.9,1099.86,0.399402,108.065,0.439342,4.39342,1.0,write_0,57.4785,1099.9,1099.99,0.360759,115.803,0.396835,3.96835,1.0,write_1,140.037,0.439342,4.39342,hold_0,3.22469,0.329994,76.5943,0.0842537,0.842537,1.0,hold_1,3.24058,0.256067,75.6645,0.0832309,0.832309,1.0
5,3,4,1.2,27,381.75,189.45,428.17,read_0,257.118,7.51673,7.51673,147.742,77.4355,0.0792603,7.4086,0.0951124,0.951124,1.0,read_1,7.51681,257.118,7.51681,77.4355,147.742,0.0792603,7.4086,0.0951124,0.951124,1.0,138.959,1199.88,1199.83,0.469382,126.118,0.563258,5.63258,1.0,write_0,55.9738,1199.88,1199.98,0.419627,139.471,0.503553,5.03553,1.0,write_1,138.959,0.563258,5.63258,hold_0,3.33935,0.360317,92.1332,0.11056,1.1056,1.0,hold_1,3.34984,0.372787,93.0823,0.111699,1.11699,1.0
5,3,4,1.3,27,410.35,203.82,478.17,read_0,281.875,9.57312,9.57312,121.947,94.9698,0.0870858,8.04142,0.113212,1.13212,1.0,read_1,9.5732,281.875,9.5732,94.9698,121.947,0.0870858,8.04142,0.113212,1.13212,1.0,137.625,1299.85,1299.8,0.54576,143.373,0.709489,7.09489,1.0,write_0,54.8,1299.86,1299.98,0.483735,164.803,0.628855,6.28855,1.0,write_1,137.625,0.709489,7.09489,hold_0,3.50769,0.412143,113.192,0.14715,1.4715,1.0,hold_1,3.51884,0.411146,112.991,0.146889,1.46889,1.0
5,3,5,0.6,27,199.46,84.17,223.09,read_0,129.966,1.58481,1.58481,160.488,160.488,0.0415662,4.23432,0.0249397,0.249397,1.0,read_1,1.58483,129.966,1.58483,160.488,160.488,0.0415662,4.23432,0.0249397,0.249397,1.0,145.393,599.934,599.934,0.118371,25.8556,0.0710223,0.710223,1.0,write_0,71.1971,599.942,599.997,0.121093,25.7079,0.0726557,0.726557,1.0,write_1,145.393,0.0726557,0.726557,hold_0,4.3168,0.00884179,25.3552,0.0152131,0.152131,1.0,hold_1,4.31664,0.00883944,25.329,0.0151974,0.151974,1.0
5,3,5,0.7,27,235.52,96.82,268.22,read_0,157.358,2.39375,2.39375,146.827,146.827,0.0500313,4.98087,0.0350219,0.350219,1.0,read_1,2.39377,157.358,2.39377,146.827,146.827,0.0500313,4.98087,0.0350219,0.350219,1.0,141.566,699.932,699.933,0.155182,40.3288,0.108627,1.08627,1.0,write_0,64.1155,699.944,699.995,0.155767,40.9336,0.109037,1.09037,1.0,write_1,141.566,0.109037,1.09037,hold_0,3.95045,0.0108234,33.0357,0.023125,0.23125,1.0,hold_1,3.94643,0.0133936,33.9401,0.023758,0.23758,1.0
5,3,5,0.8,27,265.51,108.74,313.21,read_0,185.431,3.57211,3.57211,147.65,147.65,0.0579875,5.72583,0.04639,0.4639,1.0,read_1,3.57214,185.431,3.57214,147.65,147.65,0.0579875,5.72583,0.04639,0.4639,1.0,138.762,799.924,799.925,0.196988,53.4288,0.157591,1.57591,1.0,write_0,59.6978,799.941,799.993,0.196108,58.4089,0.156886,1.56886,1.0,write_1,138.762,0.157591,1.57591,hold_0,3.76735,0.0146437,41.9942,0.0335954,0.335954,1.0,hold_1,3.77066,0.0152997,42.3312,0.033865,0.33865,1.0
5,3,5,0.9,27,294.62,120.09,363.23,read_0,214.079,5.15167,5.15167,120.519,120.519,0.0649208,6.46541,0.0584287,0.584287,1.0,read_1,5.1517,214.079,5.1517,120.519,120.519,0.0649208,6.46541,0.0584287,0.584287,1.0,136.741,899.916,899.907,0.245253,67.2781,0.220728,2.20728,1.0,write_0,56.7257,899.927,899.989,0.235891,78.5804,0.212302,2.12302,1.0,write_1,136.741,0.220728,2.20728,hold_0,3.68742,0.240285,52.0866,0.046878,0.46878,1.0,hold_1,3.69359,0.0653938,52.632,0.0473688,0.473688,1.0
5,3,5,1.0,27,323.85,130.95,413.19,read_0,243.26,7.14863,7.14863,117.49,117.49,0.0730606,7.20183,0.0730606,0.730606,1.0,read_1,7.14867,243.26,7.14867,117.49,117.49,0.0730606,7.20183,0.0730606,0.730606,1.0,134.66,999.903,999.892,0.29731,82.0706,0.29731,2.9731,1.0,write_0,54.5996,999.917,999.988,0.283289,101.216,0.283289,2.83289,1.0,write_1,134.66,0.29731,2.9731,hold_0,3.69877,0.306376,64.8031,0.0648031,0.648031,1.0,hold_1,3.69163,0.286227,64.6895,0.0646895,0.646895,1.0
5,3,5,1.1,27,352.75,141.28,468.18,read_0,272.957,9.58161,9.58161,116.608,116.608,0.0814484,7.93665,0.0895932,0.895932,1.0,read_1,9.58167,272.957,9.58167,116.608,116.608,0.0814484,7.93665,0.0895932,0.895932,1.0,132.752,1099.89,1099.86,0.353648,97.6567,0.389012,3.89012,1.0,write_0,52.8795,1099.9,1099.99,0.334725,125.724,0.368198,3.68198,1.0,write_1,132.752,0.389012,3.89012,hold_0,3.78826,0.228945,78.8291,0.086712,0.86712,1.0,hold_1,3.77777,0.355316,79.1496,0.0870646,0.870646,1.0
5,3,5,1.2,27,381.75,151.02,523.1,read_0,303.185,12.4801,12.4801,115.705,6769.63,0.0900299,8.67263,0.108036,1.08036,1.0,read_1,12.4802,303.185,12.4802,6769.63,115.705,0.0900299,8.67263,0.108036,1.08036,1.0,131.025,1199.87,1199.84,0.41404,114.546,0.496848,4.96848,1.0,write_0,51.4598,1199.88,1199.99,0.390755,150.147,0.468906,4.68906,1.0,write_1,131.025,0.496848,4.96848,hold_0,3.9222,0.411688,96.2753,0.11553,1.1553,1.0,hold_1,3.93787,0.319064,96.5912,0.115909,1.15909,1.0
5,3,5,1.3,27,410.35,160.18,583.08,read_0,333.959,15.8853,15.8853,120.22,4437.82,0.0990444,9.41068,0.128758,1.28758,1.0,read_1,15.8853,333.959,15.8853,4437.82,120.22,0.0990444,9.41068,0.128758,1.28758,1.0,129.4,1299.85,1299.8,0.478757,132.999,0.622384,6.22384,1.0,write_0,50.3372,1299.86,1299.98,0.451664,174.112,0.587163,5.87163,1.0,write_1,129.4,0.622384,6.22384,hold_0,4.13247,0.372048,116.325,0.151223,1.51223,1.0,hold_1,4.11518,0.45669,116.405,0.151326,1.51326,1.0
5,4,1,0.6,27,192.36,158.46,,read_0,31.4428,0.163733,0.163733,229.342,1088.1,0.017441,1.71883,0.0104646,0.104646,1.0,read_1,0.163753,31.4428,0.163753,1088.1,229.342,0.017441,1.71883,0.0104646,0.104646,1.0,-1.0,48.4148,35.6231,9.65021,9.84423,5.79013,57.9013,0.0,write_0,-1.0,35.6324,48.4945,9.73922,9.85734,5.84353,58.4353,0.0,write_1,-1.0,5.84353,58.4353,hold_0,601.422,599.907,162.26,0.0973557,0.973557,0.0,hold_1,1.78216,0.143558,24.718,0.0148308,0.148308,1.0
5,4,1,0.7,27,226.35,187.9,,read_0,37.3794,0.182649,0.182649,9530.58,113.201,0.0205897,2.01893,0.0144128,0.144128,1.0,read_1,0.182676,37.3794,0.182676,113.201,9530.58,0.0205897,2.01893,0.0144128,0.144128,1.0,-1.0,54.2241,41.5849,14.2622,14.5446,9.98355,99.8355,0.0,write_0,-1.0,41.5947,54.3091,14.3928,14.5697,10.075,100.75,0.0,write_1,-1.0,10.075,100.75,hold_0,701.337,699.959,233.807,0.163665,1.63665,0.0,hold_1,1.63944,0.134888,32.527,0.0227689,0.227689,1.0
5,4,1,0.8,27,259.74,217.18,,read_0,43.2139,0.216036,0.216036,88.3745,112.491,0.0238122,2.32006,0.0190498,0.190498,1.0,read_1,0.216072,43.2139,0.216072,112.491,88.3745,0.0238122,2.32006,0.0190498,0.190498,1.0,-1.0,60.1853,47.4178,19.4732,19.8518,15.5786,155.786,0.0,write_0,-1.0,47.4383,60.2747,19.6504,19.8866,15.7204,157.204,0.0,write_1,-1.0,15.7204,157.204,hold_0,801.305,800.005,316.817,0.253454,2.53454,0.0,hold_1,1.56096,0.179772,43.0392,0.0344314,0.344314,1.0
5,4,1,0.9,27,292.67,246.13,,read_0,48.9623,0.269724,0.269724,88.1155,74.8213,0.0271179,2.62096,0.0244061,0.244061,1.0,read_1,0.269771,48.9623,0.269771,74.8213,88.1155,0.0271179,2.62096,0.0244061,0.244061,1.0,-1.0,66.3849,53.1584,25.1534,25.6352,22.6381,226.381,0.0,write_0,-1.0,53.1854,66.4797,25.3806,25.6582,22.8426,228.426,0.0,write_1,-1.0,22.8426,228.426,hold_0,901.284,900.011,409.46,0.368514,3.68514,0.0,hold_1,1.55105,0.174662,54.6404,0.0491763,0.491763,1.0
5,4,1,1.0,27,324.89,274.77,,read_0,54.6935,0.334093,0.334093,70.0806,83.7788,0.0301657,2.93051,0.0301657,0.301657,1.0,read_1,0.334154,54.6935,0.334154,83.7788,70.0806,0.0301657,2.93051,0.0301657,0.301657,1.0,-1.0,72.9683,58.8525,31.2052,31.797,31.2052,312.052,0.0,write_0,-1.0,58.8912,73.077,31.4848,31.8278,31.4848,314.848,0.0,write_1,-1.0,31.4848,314.848,hold_0,1.56386,0.190953,68.5941,0.0685941,0.685941,1.0,hold_1,1001.41,1000.01,511.18,0.51118,5.1118,0.0
5,4,1,1.1,27,356.77,303.02,,read_0,60.3693,0.50022,0.50022,72.2504,63.7463,0.0338353,3.23322,0.0372189,0.372189,1.0,read_1,0.500296,60.3693,0.500296,63.7463,72.2504,0.0338353,3.23322,0.0372189,0.372189,1.0,-1.0,80.0916,64.5517,37.5575,38.2666,41.3133,413.133,0.0,write_0,-1.0,64.5875,80.2116,37.8927,38.2708,41.6819,416.819,0.0,write_1,-1.0,41.6819,416.819,hold_0,1101.31,1100.0,620.427,0.68247,6.8247,0.0,hold_1,1.60713,0.199944,85.3147,0.0938462,0.938462,1.0
5,4,1,1.2,27,388.12,330.88,,read_0,66.0629,0.626096,0.626096,72.0528,63.6074,0.0374422,3.53628,0.0449307,0.449307,1.0,read_1,0.626191,66.0629,0.626191,63.6074,72.0528,0.0374422,3.53628,0.0449307,0.449307,1.0,-1.0,87.9259,70.2986,44.1624,44.9757,52.9949,529.949,0.0,write_0,-1.0,70.3271,88.0296,44.556,44.9929,53.4671,534.671,0.0,write_1,-1.0,53.4671,534.671,hold_0,1201.33,1199.98,737.83,0.885396,8.85396,0.0,hold_1,1.69128,0.208942,105.853,0.127023,1.27023,1.0
5,4,1,1.3,27,418.91,358.2,,read_0,71.7977,0.632087,0.632087,64.8753,75.685,0.0414821,3.82688,0.0539267,0.539267,1.0,read_1,0.632203,71.7977,0.632203,75.685,64.8753,0.0414821,3.82688,0.0539267,0.539267,1.0,-1.0,96.533,76.1142,50.9916,51.9243,66.2891,662.891,0.0,write_0,-1.0,76.155,96.6558,51.4445,51.9424,66.8779,668.779,0.0,write_1,-1.0,66.8779,668.779,hold_0,1.78987,0.217469,130.238,0.16931,1.6931,1.0,hold_1,1301.6,1299.93,866.633,1.12662,11.2662,0.0
5,4,2,0.6,27,192.34,136.33,33.22,read_0,56.3011,0.305699,0.305699,2979.62,145.519,0.0240684,2.36705,0.0144411,0.144411,1.0,read_1,0.30572,56.3011,0.30572,145.519,2979.62,0.0240684,2.36705,0.0144411,0.144411,1.0,259.112,599.917,599.921,0.325738,18.4403,0.195443,1.95443,1.0,write_0,196.894,599.93,599.996,0.320985,18.5501,0.192591,1.92591,1.0,write_1,259.112,0.195443,1.95443,hold_0,2.41576,0.0710164,25.695,0.015417,0.15417,1.0,hold_1,2.41782,0.0918484,26.4845,0.0158907,0.158907,1.0
5,4,2,0.7,27,226.34,161.15,23.21,read_0,67.2249,0.37013,0.37013,9428.92,145.618,0.0285342,2.78003,0.019974,0.19974,1.0,read_1,0.370157,67.2249,0.370157,145.618,9428.92,0.0285342,2.78003,0.019974,0.19974,1.0,271.921,699.904,699.916,0.513777,29.4124,0.359644,3.59644,1.0,write_0,199.84,699.92,699.995,0.50237,29.7297,0.351659,3.51659,1.0,write_1,271.921,0.359644,3.59644,hold_0,2.21785,0.160016,34.3929,0.024075,0.24075,1.0,hold_1,2.21489,0.149805,35.2992,0.0247095,0.247095,1.0
5,4,2,0.8,27,259.72,186.12,13.25,read_0,78.0313,0.465105,0.465105,90.6384,115.189,0.033117,3.20072,0.0264936,0.264936,1.0,read_1,0.465142,78.0313,0.465142,115.189,90.6384,0.033117,3.20072,0.0264936,0.264936,1.0,313.616,799.913,799.884,0.872019,42.5578,0.697615,6.97615,1.0,write_0,236.718,799.914,799.993,0.854197,43.0592,0.683357,6.83357,1.0,write_1,313.616,0.697615,6.97615,hold_0,2.11495,0.231627,44.5702,0.0356562,0.356562,1.0,hold_1,2.12295,0.202203,45.2849,0.036228,0.36228,1.0
5,4,2,0.9,27,292.65,210.96,3.28,read_0,88.729,0.59978,0.59978,90.4047,77.4184,0.0378218,3.62086,0.0340396,0.340396,1.0,read_1,0.599827,88.729,0.599827,77.4184,90.4047,0.0378218,3.62086,0.0340396,0.340396,1.0,572.664,899.9,899.872,2.50971,59.2898,2.25874,22.5874,1.0,write_0,491.074,899.901,899.99,2.47958,59.3167,2.23162,22.3162,1.0,write_1,572.664,2.25874,22.5874,hold_0,2.07795,0.241118,57.3211,0.051589,0.51589,1.0,hold_1,2.07429,0.240602,56.6437,0.0509793,0.509793,1.0
5,4,2,1.0,27,324.88,235.68,,read_0,99.3561,0.779646,0.779646,90.2781,77.3535,0.0420697,4.04135,0.0420697,0.420697,1.0,read_1,0.779707,99.3561,0.779707,77.3535,90.2781,0.0420697,4.04135,0.0420697,0.420697,1.0,-1.0,240.578,140.121,63.855,65.0813,63.855,638.55,0.0,write_0,-1.0,140.156,240.679,64.4323,65.1115,64.4323,644.323,0.0,write_1,-1.0,64.4323,644.323,hold_0,1001.7,1000.02,985.887,0.985887,9.85887,0.0,hold_1,2.10171,0.248473,73.3399,0.0733399,0.733399,1.0
5,4,2,1.1,27,356.75,260.24,,read_0,109.96,1.0127,1.0127,90.1774,77.2728,0.0470802,4.46278,0.0517882,0.517882,1.0,read_1,1.01277,109.96,1.01277,77.2728,90.1774,0.0470802,4.46278,0.0517882,0.517882,1.0,-1.0,247.692,148.02,77.1394,78.5988,84.8534,848.534,0.0,write_0,-1.0,148.064,247.815,77.8336,78.6391,85.617,856.17,0.0,write_1,-1.0,85.617,856.17,hold_0,1101.86,1100.01,1193.8,1.31317,13.1317,0.0,hold_1,2.15739,0.258677,89.0111,0.0979123,0.979123,1.0
5,4,2,1.2,27,388.11,284.48,,read_0,120.59,1.31624,1.31624,90.05,77.1604,0.0522871,4.8857,0.0627445,0.627445,1.0,read_1,1.31634,120.59,1.31634,77.1604,90.05,0.0522871,4.8857,0.0627445,0.627445,1.0,-1.0,261.27,158.483,91.3187,93.0265,109.582,1095.82,0.0,write_0,-1.0,158.535,261.41,92.1367,93.0721,110.564,1105.64,0.0,write_1,-1.0,110.564,1105.64,hold_0,1201.76,1200.0,1419.42,1.7033,17.033,0.0,hold_1,2.24231,0.275985,109.47,0.131364,1.31364,1.0
5,4,2,1.3,27,418.9,308.28,,read_0,131.296,1.70869,1.70869,65.3714,76.9998,0.0586159,5.30989,0.0762007,0.762007,1.0,read_1,1.70881,131.296,1.70881,76.9998,65.3714,0.0586159,5.30989,0.0762007,0.762007,1.0,-1.0,279.052,170.492,106.369,108.341,138.28,1382.8,0.0,write_0,-1.0,170.557,279.223,107.318,108.391,139.514,1395.14,0.0,write_1,-1.0,139.514,1395.14,hold_0,2.37091,0.291595,133.885,0.17405,1.7405,1.0,hold_1,1301.78,1299.97,1664.55,2.16392,21.6392,0.0
5,4,3,0.6,27,192.32,119.15,118.14,read_0,76.6896,0.518473,0.518473,9359.15,9759.15,0.0305275,3.00535,0.0183165,0.183165,1.0,read_1,0.518494,76.6896,0.518494,9759.15,9359.15,0.0305275,3.00535,0.0183165,0.183165,1.0,170.153,599.917,599.917,0.182011,20.8035,0.109207,1.09207,1.0,write_0,102.182,599.927,599.995,0.178905,21.0113,0.107343,1.07343,1.0,write_1,170.153,0.109207,1.09207,hold_0,3.04075,0.180309,27.8552,0.0167131,0.167131,1.0,hold_1,3.04505,0.0639232,27.4654,0.0164792,0.164792,1.0
5,4,3,0.7,27,226.32,140.18,133.16,read_0,91.8917,0.674452,0.674452,9418.96,147.42,0.0362141,3.52491,0.0253499,0.253499,1.0,read_1,0.67448,91.8917,0.67448,147.42,9418.96,0.0362141,3.52491,0.0253499,0.253499,1.0,165.222,699.91,699.909,0.241844,33.6958,0.169291,1.69291,1.0,write_0,90.6547,699.92,699.997,0.230461,33.7163,0.161322,1.61322,1.0,write_1,165.222,0.169291,1.69291,hold_0,2.78543,0.233514,36.0181,0.0252127,0.252127,1.0,hold_1,2.78863,0.240418,35.8696,0.0251088,0.251088,1.0
5,4,3,0.8,27,259.71,161.08,153.27,read_0,107.034,0.899906,0.899906,149.373,149.373,0.0420582,4.05821,0.0336465,0.336465,1.0,read_1,0.899943,107.034,0.899943,149.373,149.373,0.0420582,4.05821,0.0336465,0.336465,1.0,162.308,799.905,799.899,0.310644,48.6988,0.248515,2.48515,1.0,write_0,83.3393,799.912,799.992,0.289725,48.9118,0.23178,2.3178,1.0,write_1,162.308,0.248515,2.48515,hold_0,2.66534,0.276439,46.3534,0.0370827,0.370827,1.0,hold_1,2.66609,0.276064,47.6866,0.0381493,0.381493,1.0
5,4,3,0.9,27,292.64,182.16,168.23,read_0,122.103,1.24077,1.24077,156.405,78.2309,0.0481109,4.58919,0.0432998,0.432998,1.0,read_1,1.24082,122.103,1.24082,78.2309,156.405,0.0481109,4.58919,0.0432998,0.432998,1.0,160.62,899.9,899.877,0.391743,66.0129,0.352569,3.52569,1.0,write_0,78.301,899.903,899.989,0.35516,65.6879,0.319644,3.19644,1.0,write_1,160.62,0.352569,3.52569,hold_0,2.62049,0.292507,58.7893,0.0529103,0.529103,1.0,hold_1,2.6234,0.292523,59.4172,0.0534755,0.534755,1.0
5,4,3,1.0,27,324.86,203.02,183.15,read_0,137.12,1.6673,1.6673,90.4311,78.1825,0.0543571,5.11879,0.0543571,0.543571,1.0,read_1,1.66736,137.12,1.66736,78.1825,90.4311,0.0543571,5.11879,0.0543571,0.543571,1.0,159.13,999.899,999.84,0.478262,86.4091,0.478262,4.78262,1.0,write_0,75.013,999.89,999.987,0.426373,86.6545,0.426373,4.26373,1.0,write_1,159.13,0.478262,4.78262,hold_0,2.64961,0.284236,74.936,0.074936,0.74936,1.0,hold_1,2.64548,0.280364,74.0151,0.0740151,0.740151,1.0
5,4,3,1.1,27,356.74,223.86,203.18,read_0,152.129,2.21349,2.21349,90.2838,78.1144,0.0608324,5.64987,0.0669156,0.669156,1.0,read_1,2.21357,152.129,2.21357,78.1144,90.2838,0.0608324,5.64987,0.0669156,0.669156,1.0,157.826,1099.87,1099.82,0.572951,108.567,0.630246,6.30246,1.0,write_0,72.4789,1099.87,1099.98,0.505093,108.377,0.555602,5.55602,1.0,write_1,157.826,0.630246,6.30246,hold_0,2.70424,0.320377,92.9052,0.102196,1.02196,1.0,hold_1,2.71871,0.305067,91.7505,0.100926,1.00926,1.0
5,4,3,1.2,27,388.09,244.45,228.23,read_0,167.189,2.88327,2.88327,90.1489,114.429,0.0676276,6.18803,0.0811532,0.811532,1.0,read_1,2.88337,167.189,2.88337,114.429,90.1489,0.0676276,6.18803,0.0811532,0.811532,1.0,156.616,1199.84,1199.79,0.674422,131.861,0.809306,8.09306,1.0,write_0,70.2516,1199.84,1199.98,0.586465,131.754,0.703758,7.03758,1.0,write_1,156.616,0.809306,8.09306,hold_0,2.81787,0.335527,114.043,0.136852,1.36852,1.0,hold_1,2.81144,0.332436,112.917,0.1355,1.355,1.0
